id,corpus,query,type
54,0,怎么V--怎么回事,11
54,1,n比n+a,2
54,0,[二+两]+q+n,4
54,0,一直,1
55,2,v吧w,2
55,2,把握n,2
55,2,抓紧n,2
55,2,把住n,2
55,0,话说回来,1
55,1,话说回来,1
55,2,话说回来,1
55,3,话说回来,1
55,4,话说回来,1
55,0,没话说,1
55,0,无话说,1
55,0,话说出来,1
55,0,话里有话,1
55,0,话说,1
55,0,话头,1
56,3,被增长,1
56,3,被自愿,1
56,3,被代表,1
56,3,被就业,1
56,2,把住n,2
56,3,被捐款,1
56,3,被加班,1
56,3,被富裕,1
56,3,被潜规则,1
56,3,被自杀,1
56,3,被慈善,1
56,0,居然,1
56,0,竟然,1
56,3,[a+v+n+r+i]等于[a+v+n],4
56,2,已经也,1
56,2,终归也,1
56,2,正在也,1
56,0,迟早,1
56,0,早晚,1
56,0,徐,1
56,1,当然,1
57,0,竟然……,1
57,0,竟然一点,1
57,0,居然一点,1
57,0,净V,2
57,0,居然……,1
57,1,担*心,6
57,0,v得越,2
57,0,越a越a,2
57,0,越a越ad,2
57,0,又a又a,2
57,0,又v又v,2
57,0,净说,1
57,0,净想,1
57,0,照样,1
57,3,[a+v+n+r+i]不等于[a+v+n],4
57,0,你说呢,1
57,5,劝禁,1
57,3,你说呢,1
57,0,然后,1
58,1,v相声,2
58,0,v相声,2
58,3,v相声,2
58,1,v京剧,2
58,0,v京剧,2
58,3,v京剧,2
58,1,v气功,2
58,0,v气功,2
58,3,v气功,2
58,3,v针灸,2
58,1,v针灸,2
58,1,v倒爷,2
58,1,v半边天,2
58,0,v半边天,2
58,1,v专业户,2
58,0,v专业户,2
58,3,v专业户,2
58,1,v豆腐,2
58,0,v豆腐,2
58,3,v豆腐,2
58,4,v+[一+两+三+几]+手。,4
58,3,v+[一+两+三+几]+手。,4
58,1,v+[一+两+三+几]+手。,4
58,0,v+[一+两+三+几]+手。,4
58,0,s[有+是+在]n。,4
59,0,i,2
59,1,i,2
59,4,i,2
59,3,i,2
59,0,小心翼翼,1
59,1,小心翼翼,1
59,4,小心翼翼,1
59,5,这底,1
59,5,这的,1
59,3,互联网+,1
59,3,获得感,1
59,3,红通,1
59,3,小短假,1
59,3,中央八项规定,1
59,3,棱镜门,1
59,3,H7N9禽流感,2
59,3,土豪,1
59,3,自贸试验区,1
59,3,单独二胎,1
59,3,中国大妈,1
59,3,光盘行动,1
59,3,女汉子,1
59,3,十面霾伏,1
59,3,新常态,1
59,3,冻产,1
59,3,表情包,1
59,3,留置,1
59,3,金砖+,1
59,3,地条钢,1
59,3,进博会,1
59,3,信联,1
60,1,宪法修正案,1
60,1,命运共同体,1
60,1,贸易摩擦,1
60,1,锦鲤,1
60,1,立德树人,1
60,1,一箭双星,1
60,1,幸福都是奋斗出来的,1
60,1,十九大,1
60,1,新时代,1
60,1,共享,1
60,1,雄安新区,1
60,1,金砖国家,1
60,1,人工智能,1
60,1,人类命运共同体,1
60,1,天舟一号,1
60,1,撸起袖子加油干,1
60,1,不忘初心，牢记使命,1
60,1,长征精神,1
60,1,两学一做,1
60,1,杭州G20峰会,2
60,1,南海,1
60,1,里约奥运会,1
60,1,脱欧,1
60,1,美国大选,1
60,1,亲信干政,1
60,1,天宫二号,1
60,1,阿尔法围棋,1
60,1,抗日战争胜利70周年,1
60,1,互联网+,1
60,1,难民^^难民,12
60,1,亚投行,1
60,1,习马会,1
60,1,巴黎恐怖袭击事件,1
60,1,屠呦呦,1
60,1,四个全面,1
60,1,大众创业,1
60,1,万众创新,1
60,1,共享共治,1
60,1,依法治国,1
60,1,三中全会,1
60,1,全面深化改革,1
60,1,中国梦,1
60,1,斯诺登,1
60,1,自贸区,1
60,1,防空识别区,1
60,1,土豪,1
60,1,雾霾,1
60,1,被n+v一下w,2
60,0,开心,1
60,0,好高兴,1
60,0,很幸福,1
60,0,感到喜悦,1
60,0,太开心了,1
60,0,好难过,1
60,0,也难过,1
60,0,很开心,1
60,0,太开心,1
60,0,太难过了,1
60,0,很绝望,1
60,0,悲伤,1
60,0,不开心,1
60,0,失望透顶,1
60,0,袅袅v,2
60,1,死我了,1
60,0,死我了,1
60,3,硬核,1
60,2,早干什么,1
60,3,早干什么,1
60,4,早干什么,1
60,1,早干什么,1
60,0,竟然,1
60,1,竟然,1
60,1,居然,1
60,0,居然,1
60,0,果然,1
60,1,果然,1
61,2,包围我,1
61,2,怕不是,1
61,2,吟味,1
62,3,有吃--木有,11
62,2,在+n+v,2
62,1,满n,2
62,0,仍然+../v,3
62,0,虚词,1
62,2,a死我了,2
62,0,@死我了,9
62,2,@死我了,9
62,2,性格,1
62,0,得了,1
63,2,a呗w,2
63,2,在+n+v,2
63,2,a吧w,2
63,0,错别字,1
63,0,性格,1
63,0,性情,1
63,0,品性,1
63,0,莫大的n,2
63,0,莫大n,2
63,1,莫大的n,2
63,2,莫大的n,2
63,3,莫大的n,2
63,4,莫大的n,2
63,1,莫大n,2
63,5,巳百,1
63,0,说话,1
63,2,说话,1
64,0,到底d^^r到底d,12
64,3,n+m+q,2
64,2,在学校V,2
64,2,在宿舍V,2
64,2,在电影院V,2
64,2,在食堂V,2
64,2,在白宫V,2
64,2,在公司V,2
64,2,在图书馆V,2
64,0,用+n+v,2
64,2,又[n+a+v]什么？,4
64,0,坠得+,1
64,2,导致,1
64,0,分钟,1
65,0,竟然,1
65,0,居然,1
65,0,多--多少,11
65,0,？,1
65,0,~哒,8
65,1,~哒,8
65,3,~哒,8
65,2,~哒,8
65,4,~哒,8
65,0,酸,1
65,0,正直,1
65,0,苦,1
66,1,。在n，,2
66,0,去V去,2
66,2,[。+？+！+，+、+：+；]~呗w,4
66,0,断不了,1
66,1,断不了,1
66,2,断不了,1
66,3,断不了,1
66,4,断不了,1
66,5,断不了,1
66,0,上n--v上,11
66,0,下n--v下,11
66,1,上n--v上,11
66,1,下n--v下,11
66,3,上n--v上,11
66,3,下n--v下,11
66,0,j,2
66,1,j,2
66,5,猪*头^^猪.....头,12
66,5,口猪,1
66,0,油腻,1
66,5,猪..口,7
66,5,猪...口,7
66,5,猪....口,7
66,5,猪.....口,7
66,5,个猪,1
66,1,油腻,1
66,2,油腻,1
66,4,油腻,1
66,5,油腻,1
67,0,几乎,1
67,0,应该不应该,1
67,2,应该不应该,1
67,3,应该不应该,1
67,3,应不应该,1
67,2,应不应该,1
67,0,应不应该,1
67,2,我哒,1
67,0,n衣,2
67,2,什么n不n,2
67,2,什么[n+a+v]不[n+a+v],4
67,2,知道什么？,1
67,2,还叫什么,1
67,2,逢.必,7
67,2,逢..必,7
67,2,逢...必,7
67,2,逢....必,7
67,2,逢.....必,7
67,2,算什么,1
67,2,还算什么,1
67,2,还有什么？,1
67,2,劝惩,1
67,5,个猪,1
67,5,猪.个,7
67,0,知道什么？,1
67,5,娘娘,1
67,2,好就好在,1
68,2,别提了,1
68,0,是个*n,6
68,2,抓住n,2
68,2,怀疑,1
68,0,，是我。,1
68,2,坚持,1
68,5,明明,1
68,1,上n--v上,11
68,1,下n--v下,11
68,0,V不得,2
68,2,这算什么？,1
68,3,上n--v上,11
68,5,做得去,1
68,3,进行v,2
68,1,进行v,2
68,0,进行n,2
68,1,进行n,2
68,2,进行n,2
68,4,进行n,2
68,0,进行了,1
68,1,进行了,1
68,2,进行了,1
68,3,进行了,1
68,4,进行了,1
68,4,进行N,2
68,5,谋,1
68,3,锦鲤,1
68,0,无+.可.--可能，可以,11
68,0,无+n可v,2
68,2,什么书啊,1
68,3,skr,2
68,3,确认过眼神,1
68,3,官宣,1
68,3,C位,2
68,3,皮一下,1
69,2,[。+？+！+，+、+：+；]~呗w,4
69,2,[。+？+！+，+、+：+；]~吧w,4
69,0,天天能,1
69,2,什么破电脑,1
69,2,什么破n,2
69,0,不像n,2
69,2,./V破,3
69,5,戒尺,1
69,1,假酒*,6
69,0,水,1
69,0,牛,1
70,2,n所v的是,2
70,2,n癖,2
70,0,病,1
70,5,病,1
70,5,疫,1
70,5,工于,1
70,5,头牛,1
70,5,牛.头,7
70,5,牛..头,7
70,5,牛...头,7
70,5,牛....头,7
70,5,牛.....头,7
70,5,牛......头,7
70,5,只猪,1
70,5,猪.只,7
70,1,张妈妈,1
70,4,张妈妈,1
70,1,张爸爸,1
70,2,张爸爸,1
70,3,张爸爸,1
70,0,v来v去,2
70,1,v来v去,2
70,3,v来v去,2
70,4,v来v去,2
70,1,凡是,1
70,0,祖国母亲,1
70,1,祖国母亲,1
70,2,a哒,2
70,2,r哒,2
70,2,v哒,2
70,2,f哒,2
70,2,o哒,2
70,2,u哒,2
70,2,y哒,2
71,2,[。+？+！+，+、+：+；]a呗w,4
71,2,[。+？+！+，+、+：+；]a吧w,4
71,2,@梗,9
71,1,大凡,1
71,0,大凡,1
71,0,恐.,7
71,0,怕.,7
71,0,担.,7
71,0,忧.,7
71,3,怼,1
71,3,油腻,1
71,0,谷,1
71,3,定个小目标,1
71,3,辣眼睛,1
71,3,老司机,1
71,0,把门关上,1
72,0,a不a？,2
72,0,要不要,1
72,0,上s,2
72,2,上s,2
72,0,上n,2
72,0,下n,2
72,0,对不对,1
72,0,是不是,1
72,0,行不行,1
72,0,好不好,1
72,2,你爱吃什么,1
72,1,上+n,2
72,1,下n,2
72,0,下s,2
72,1,下s,2
72,1,上s,2
72,0,上ns,2
72,1,上ns,2
72,0,下ns,2
72,1,下ns,2
72,3,重要的事情说三遍,1
72,3,我想静静,1
72,3,保证不打死你,1
72,3,萌萌哒,1
72,3,画面太美我不敢看,1
72,3,且行且珍惜,1
73,3,n衣,2
73,2,终身@,9
73,2,终生@,9
73,2,@终生,9
73,2,@终身,9
73,0,以下,1
73,1,以下,1
73,3,以下,1
73,4,以下,1
73,5,以下,1
73,0,r对待,2
73,1,r对待,2
74,0,爱v不v,2
74,0,v衣,2
74,0,还v什么,2
74,1,还v什么,2
74,4,还v什么,2
74,3,还v什么,2
74,0,./v+./v+了,3
74,0,错过n,2
74,0,是*的。,6
74,0,使,1
74,0,是*的n。,6
74,0,是...的n。,7
74,0,让,1
74,1,v衣,2
74,3,v衣,2
75,1,屡见不鲜,1
75,1,司空见惯,1
75,0,a衣,2
75,1,a衣,2
75,2,~终生,8
75,2,~终身,8
75,2,终生~,8
75,2,终身~,8
75,1,。在+n，,2
75,0,像~一样美,8
75,1,像~一样美,8
75,2,像~一样美,8
75,3,像~一样美,8
75,4,像~一样美,8
75,3,a衣,2
75,3,能想--能想一,11
75,3,要想,1
75,0,a+了就+a,2
75,1,a+了就+a,2
75,4,a+了就+a,2
75,0,a了就v,2
75,1,a了就v,2
75,4,a了就v,2
75,0,v了就a+,2
75,1,v了就a+,2
75,4,v了就a+,2
75,0,n服,2
75,2,才怪,1
76,2,v[点+点儿]n呗w,4
76,2,v[点+点儿]n吧w,4
76,1,n服,2
76,0,起*劲,6
76,1,背书,1
76,0,背书,1
76,4,背书,1
76,5,背书,1
76,3,n服,2
76,2,你还说什么,1
76,2,你们还说什么,1
76,2,我还说什么,1
76,2,我们还说什么,1
76,2,他还说什么,1
76,2,他们还说什么,1
76,2,她还说什么,1
76,0,v服,2
76,0,直播,1
76,1,直播,1
76,4,怎么v,2
76,2,怎么v,2
76,4,adj播,2
77,0,结果,1
77,1,v服,2
77,2,爱理不理,1
77,2,爱答不理,1
77,2,爱看不看,1
77,2,爱搭不理,1
77,2,爱要不要,1
77,2,爱吃不吃,1
77,2,爱玩不玩,1
77,2,爱走不走,1
77,2,爱高兴不高兴,1
77,0,爱理不理,1
77,1,爱理不理,1
77,4,爱理不理,1
77,5,很,1
77,5,透,1
77,0,a服,2
77,1,a服,2
77,0,过于a了,2
77,0,少来,1
77,1,少来,1
77,5,少来,1
77,5,胡来,1
77,0,胡来,1
77,1,胡来,1
77,2,胡来,1
77,2,越来越,1
77,2,a爆了,2
77,2,[a+v]大了,4
77,2,[a+n+v]翻了,4
77,2,[a+n+v]嗨了,4
77,2,还去什么,1
77,2,还吃什么,1
77,2,还走什么,1
77,2,走什么,1
77,5,一个,1
77,0,a一个,2
78,0,a女人,2
78,5,左....,7
78,4,反应^^反应N,12
78,2,反应n,2
78,0,办法,1
78,0,w+a的是w,2
78,1,w+a的是w,2
78,0,w+a的是w--w重要的是w,11
78,1,w+a的是w--w重要的是w,11
79,2,送,1
79,0,说真的,1
79,1,上n--v上,11
79,1,下n--v下,11
79,1,佩戴,1
79,1,佩戴口罩,1
79,2,佩戴口罩,1
79,4,佩戴口罩,1
79,4,佩带口罩,1
79,1,是*的,6
79,0,东v西v,2
79,1,东a西a,2
79,1,东n西n,2
79,0,[这+那]是什么n,4
79,0,不.不.,7
79,0,擦,1
79,0,v型n,2
79,1,v型v,2
79,1,n型v,2
79,1,n型n,2
79,0,怎么v,2
79,0,为什么v,2
79,5,堂食,1
79,5,食堂,1
79,2,什么破n,2
80,0,w毫无疑问w,2
80,0,w确实w,2
80,0,w的确w,2
80,0,w当然w,2
80,0,w肯定w,2
80,0,w显然w,2
80,0,w据说w,2
80,0,w大概w,2
80,0,w也许w,2
80,0,w好像w,2
80,1,w好像w,2
80,1,w也许w,2
80,1,w大概w,2
80,1,w据说w,2
80,1,w显然w,2
80,1,w肯定w,2
80,1,w当然w,2
80,1,w确实w,2
80,1,w的确w,2
80,1,w毫无疑问w,2
80,0,w很可能w,2
80,1,w很可能w,2
80,0,w自然w,2
80,0,去,1
80,0,下n,2
80,0,吃n饭,2
80,0,凭什么,1
80,0,v*就v,6
80,0,头铁,1
80,1,头铁,1
81,0,跑./v,3
81,0,跑的跑,1
81,0,凡是n都,2
81,0,每个n都,2
81,0,每一个n都,2
81,0,上n,2
81,0,下n,2
81,0,如何v,2
81,0,小的小,1
81,5,怎么,1
81,5,如何,1
81,0,下ns,2
81,0,*系,6
81,1,*系,6
81,5,*系,6
81,4,*系,6
82,0,n装,2
82,1,n装,2
82,0,v装,2
82,1,v装,2
82,0,a装,2
82,1,a装,2
82,0,可算,1
82,0,对于,1
82,0,如何,1
82,0,下n,2
82,1,对于,1
82,0,w有趣的是w,2
82,0,摸,1
82,0,w+a的是w,2
82,0,w让我a的是w,2
82,0,w让人a的是w,2
82,0,w令人a的是w,2
82,0,w令我a的是w,2
82,5,逃的逃,1
82,0,w让我感到a的是w,2
82,0,w令人感到a的是w,2
82,0,w令我感到a的是w,2
82,0,w+非常a的是+w,2
82,0,w+十分a的是+w,2
82,0,w+特别a的是+w,2
82,0,w+很a的是+w,2
82,0,w让人感到a的是w,2
83,4,很绝对,1
83,0,v+a+n,2
83,0,下s,2
83,0,都是n,2
83,0,夜里,1
83,1,夜里,1
83,4,夜里,1
83,1,硬核,1
83,0,多n,2
83,1,多n,2
83,4,多n,2
83,4,多v,2
83,1,多v,2
83,0,多v,2
83,0,一N,2
83,0,一v,2
83,0,一a,2
83,1,一a,2
83,4,一a,2
83,4,一v,2
83,1,一v,2
84,0,a一个,2
84,1,a一个,2
84,4,a一个,2
84,0,w毫无疑问w,2
84,0,w无疑w,2
84,0,w多半w,2
84,0,w应该w,2
84,0,w想必w,2
84,0,w不用说w,2
84,0,w十有*九w,6
84,0,w自然w,2
84,0,w八成w,2
84,0,w看样子w,2
84,0,w似乎w,2
84,0,w恐怕w,2
84,0,w看来w,2
85,0,v++死了,2
85,0,a死了,2
85,1,山火,1
85,1,V都V了,2
85,0,n的a色,2
85,1,n的a色,2
85,0,n的a味,2
85,1,n的a味,2
85,0,n的a感,2
85,1,n的a感,2
85,1,a的n感,2
85,0,a的n感,2
85,0,a的n味,2
85,1,a的n味,2
85,1,a的n色,2
85,0,a的n色,2
85,0,a的n声,2
85,1,a的n声,2
85,1,n的a声,2
85,0,n的a声,2
86,0,是*的。,6
86,0,V得多,2
86,3,上*网,6
86,0,没个准,1
86,1,没个准,1
86,2,没个准,1
86,3,没个准,1
86,4,没个准,1
86,5,没个准,1
86,1,请您谈谈,1
86,1,请您分析,1
86,1,请您介绍,1
86,2,你们吵什么,1
87,2,便于v,2
87,2,V得起,2
87,2,V不起,2
87,1,V不起,2
87,4,明摆着,1
88,2,这算什么n,2
88,2,这算什么,1
88,2,这叫什么,1
88,0,能v,2
88,0,力,1
88,3,太太,1
88,0,说过,1
88,3,集美,1
88,3,大大,1
88,3,废柴,1
88,3,喷子,1
88,3,老铁,1
88,2,我们提议,1
88,0,v起来,2
89,1,清零,1
89,3,清零,1
89,4,清零,1
89,5,清零,1
89,1,度过,1
89,1,雷人,1
89,3,雷人,1
89,2,雷倒我了,1
89,0,实在,1
89,0,确实,1
90,2,你v你,2
90,3,你v你,2
90,5,算了,1
90,0,你v你,2
90,3,算了哈,1
90,5,就算了,1
90,5,就算是,1
90,2,a上a下,2
90,2,n上n下,2
90,2,n长n短,2
90,2,a长a短,2
90,2,v长v短,2
90,0,a死了,2
90,1,岂止是,1
90,0,岂止是,1
90,3,岂止是,1
90,4,岂止是,1
90,0,变化很多,1
90,0,可不止,1
90,1,可不止,1
91,0,就,1
91,3,就,1
91,3,就+v,2
91,0,没准,1
91,1,没准,1
91,0,就+v,2
91,2,没准,1
91,3,没准,1
91,4,没准,1
91,5,没准,1
91,0,不见得,1
91,1,不见得,1
91,2,不见得,1
91,3,不见得,1
91,4,不见得,1
91,5,不见得,1
91,0,不一定,1
91,1,不一定,1
91,2,不一定,1
91,3,不一定,1
91,4,不一定,1
91,5,不一定,1
91,0,说不定,1
91,1,说不定,1
91,2,说不定,1
91,3,说不定,1
91,4,说不定,1
91,5,说不定,1
91,0,成功*钱,6
91,1,成功*钱,6
91,2,成功*钱--钱学森|钱某,11
91,0,多少,1
91,0,大小,1
91,1,大小,1
91,4,大小,1
91,4,多少,1
91,1,多少,1
91,0,好歹,1
91,1,好歹,1
91,4,好歹,1
91,3,成功*钱--钱学森|钱塘江,11
91,0,多寡,1
91,1,多寡,1
91,4,多寡,1
91,1,确实,1
91,1,实在,1
91,4,成功*钱--钱学森|钱塘江,11
91,0,成功*财,6
91,1,成功*财,6
91,3,成功*财,6
91,4,成功*财,6
91,0,成功*富,6
91,1,成功*富,6
91,3,成功*富,6
91,4,成功*富,6
91,1,硬核,1
92,0,眼看,1
92,1,眼看,1
92,3,眼看,1
92,4,接着,1
92,3,接着,1
92,1,接着,1
92,0,接着,1
92,1,成功*丰厚,6
92,4,成功*丰厚,6
92,4,成功*[利益+利润],4
92,3,成功*[利益+利润]--导致苹果,11
92,1,成功*[利益+利润],4
92,1,哪里是,1
92,3,哪里是,1
92,1,成功*[盈利+营利],4
92,3,成功*[盈利+营利],4
92,4,成功*[盈利+营利],4
92,0,成功*[地位+身价+身分+高位+上位],4
92,0,成功*[地位+身价+身分+高位+上位+青云+要职+职位+位置],4
92,1,成功*[地位+身价+身分+高位+上位+青云+要职+职位+位置],4
92,3,成功*[地位+身价+身分+高位+上位+青云+要职+职位+位置],4
92,4,成功*[地位+身价+身分+高位+上位+青云+要职+职位+位置],4
92,0,夜晚,1
92,1,夜晚,1
92,2,夜晚,1
92,3,夜晚,1
92,4,夜晚,1
92,0,问候,1
92,1,成功*[薪资+工资+报酬],4
92,1,长虹,1
92,1,提高通,1
92,3,成功*[薪资+工资+报酬],4
92,4,成功*[薪资+工资+报酬],4
92,4,成功*[稳定+安全感+舒服+平稳+按部就班+安定],4
92,3,成功*[稳定+安全感+舒服+平稳+按部就班+安定],4
92,1,成功*[稳定+安全感+舒服+平稳+按部就班+安定],4
92,0,成功*[稳定+安全感+舒服+平稳+按部就班+安定],4
93,0,把,1
93,1,把,1
93,1,成功*[认同+认可+尊重+爱戴+表彰+赞誉+肯定],4
93,3,成功*[认同+认可+尊重+爱戴+表彰+赞誉+肯定],4
93,4,成功*[认同+认可+尊重+爱戴+表彰+赞誉+肯定],4
93,0,成功*[认同+认可+尊重+爱戴+表彰+赞誉+肯定],4
93,1,成功*[名声+名气+声名+名誉+名声++名望+盛名+大名+美名],4
93,3,成功*[名声+名气+声名+名誉+名声++名望+盛名+大名+美名],4
93,4,成功*[名声+名气+声名+名誉+名声++名望+盛名+大名+美名],4
93,0,v了就v,2
93,1,v了就v,2
93,2,v了就v,2
93,3,v了就v,2
93,4,v了就v,2
93,2,热./a,3
93,2,热/a,3
93,0,成功*[名声+名气+声名+名誉+名声++名望+盛名+大名+美名],4
93,0,成功*[盛誉+声誉+信誉+声望+美誉],4
93,1,成功*[盛誉+声誉+信誉+声望+美誉],4
93,3,成功*[盛誉+声誉+信誉+声望+美誉],4
93,4,成功*[盛誉+声誉+信誉+声望+美誉],4
93,0,成功*[发挥+挑战+潜能+理想+成就+积累+创造+贡献+绩效+胜任+出色],4
93,1,成功*[发挥+挑战+潜能+理想+成就+积累+创造+贡献+绩效+胜任+出色],4
93,3,成功*[发挥+挑战+潜能+理想+成就+积累+创造+贡献+绩效+胜任+出色],4
93,3,成功*[发挥+挑战+潜能+理想+积累+创造+贡献+绩效+胜任+出色],4
93,4,成功*[发挥+挑战+潜能+理想+积累+创造+贡献+绩效+胜任+出色],4
94,1,热/a,3
94,0,热/a,3
94,2,热/a,3
94,0,也许,1
94,1,颜值,1
94,2,并非一般的,1
94,2,什么行不行,1
94,0,完,1
94,5,罗裙,1
94,2,上.下.,7
94,0,成,1
94,0,上.下.,7
94,1,完,1
94,1,成,1
94,2,完,1
94,2,成,1
94,2,吵什么,1
94,2,有什么v头,2
94,2,有什么v劲,2
94,2,v什么劲,2
95,3,来！,1
95,2,来来来！,1
95,2,来来来,1
95,1,成功*[充实+满足+满意+成就+价值],4
95,3,成功*[充实+满足+满意+成就+价值],4
95,0,深夜,1
95,1,深夜,1
95,2,深夜,1
95,3,深夜,1
95,2,不就得了,1
95,4,深夜,1
95,0,彻底的n,2
95,4,成功*[充实+满足+满意+成就+价值],4
95,0,能,1
95,5,知乎,1
95,5,惟,1
95,2,。n不知道v,2
95,1,。n不知道v,2
95,0,。n不知道v,2
95,3,。n不知道v,2
95,4,。n不知道v,2
96,0,不是a而是b,2
96,2,是不是*？,6
96,0,v满了,2
96,0,./v满,3
96,0,彻底a,2
96,0,n黑,2
96,2,n+./v+满+n,3
96,0,黑n,2
96,2,，不是，,1
96,2,能不能*？,6
96,2,会不会*？,6
96,2,可不可能*？,6
96,0,V你个,2
96,1,V你个,2
96,2,V你个,2
96,2,可不可以*？,6
96,0,V他个,2
96,1,V他个,2
96,2,V他个,2
96,4,V他个,2
96,2,愿不愿意*？,6
96,2,应不应该*？,6
96,2,a不a*？,6
96,5,觉得,1
96,5,不过,1
97,2,a不a？,2
97,2,v没v*？,6
97,4,随手,1
97,2,随手,1
97,2,顺手,1
98,2,多半都是,1
98,0,全都是,1
98,2,反正都是,1
98,2,不一定都是,1
98,2,大概都是,1
98,2,肯定都是,1
98,2,主要都是,1
98,2,明明都是,1
98,2,也许都是,1
98,2,恐怕都是,1
98,2,绝对都是,1
98,2,或许都是,1
98,2,根本都是,1
98,0,a的n,2
98,2,都,1
98,3,都,1
98,2,困扰,1
98,0,矛盾,1
98,1,矛盾,1
98,3,矛盾,1
98,4,矛盾,1
98,5,零,1
98,2,到头来,1
98,0,低迷,1
99,2,照理说，,1
99,2,照常理说，,1
99,0,一个国家,1
99,1,一个国家,1
99,3,一个国家,1
99,4,一个国家,1
99,1,把n,2
99,4,成功*[贡献+绩效+胜任],4
99,1,成功*[贡献+绩效+胜任],4
100,1,粉丝,1
100,5,瘟,1
100,5,饥疫,1
100,5,灾疫,1
100,5,疫,1
100,5,疾,1
100,5,病,1
100,0,看在@的面上,9
100,1,看在@的面上,9
100,2,看在@的面上,9
100,2,看在@的份上,9
100,3,看在@的份上,9
100,4,看在@的份上,9
100,2,看在@的脸上,9
100,1,看在@的脸上,9
100,2,看在@的+分上,9
100,0,看在@的+分上,9
100,1,再说，,1
101,5,得慌--得慌慌张张,11
101,1,相爱,1
101,1,稍微,1
101,0,稍微,1
101,5,驱瘟,1
101,5,驱疫,1
101,5,驱疾,1
101,5,却疫,1
101,5,却瘟,1
101,5,却疾,1
101,5,却病,1
101,5,驱病,1
101,5,退疾,1
101,5,退病,1
101,5,断瘟,1
101,2,说来说去,1
101,0,v个n--[是+有+像]个n,11
101,3,到爽,1
101,5,到爽,1
101,1,一个国家、,1
101,4,一个国家、,1
101,1,一个国家和,1
101,4,一个国家和,1
101,1,暗器,1
102,0,开心,1
102,0,高兴,1
102,2,N来N去,2
102,2,做什么?,1
102,2,干什么?,1
102,0,干什么,1
102,0,做什么,1
102,2,../v+算了,3
103,0,交通v,2
103,1,交通拥堵,1
103,1,交通阻塞,1
103,1,交通堵塞,1
103,1,堵塞交通,1
103,1,阻塞交通,1
103,3,拥堵交通,1
103,1,臭,1
103,2,臭,1
103,0,被*[上+下+起]来,4
103,0,被*起来,6
104,0,够n,2
104,0,够朋友,1
104,0,够标准,1
104,1,要+n,2
104,1,要+n--主要,11
104,1,不要++n,2
104,3,哒,1
105,5,婊,1
105,0,比,1
105,1,不够朋友,1
105,0,不够朋友,1
105,0,够一个人,1
105,0,不够一个人,1
105,0,够时间,1
105,0,不够理想,1
105,0,热,1
105,1,热,1
105,2,热,1
105,3,热,1
105,4,热,1
105,0,够交情,1
106,0,够资格,1
106,0,够开销,1
106,0,够劲儿,1
106,2,有N有N,2
107,5,去其甚者,1
107,5,秋阴,1
107,0,大声说出来,1
107,2,够理想,1
107,2,不够理想,1
107,2,够钱,1
107,2,不够钱,1
107,2,够胆,1
107,2,不够胆,1
107,2,够时间,1
107,2,不够时间,1
107,2,够资格,1
107,2,不够资格,1
107,2,不够规范,1
107,2,够义气,1
107,2,不够义气,1
107,2,够感觉,1
107,2,不够感觉,1
107,2,够牛,1
107,2,不够牛,1
107,2,够数量,1
107,2,够人,1
107,2,不够人,1
107,2,够朋友,1
107,2,不够朋友,1
107,2,不够科学,1
107,2,够专业,1
107,2,不够专业,1
107,2,够条件,1
107,2,不够条件,1
107,2,够分量,1
107,2,不够分量,1
107,2,够经典,1
107,2,不够经典,1
107,2,够创意,1
107,2,不够创意,1
107,2,够标准,1
107,2,不够标准,1
107,2,不够系统,1
107,2,够能力,1
107,2,不够能力,1
107,2,够诚意,1
107,2,不够诚意,1
107,2,够爷们,1
107,2,不够爷们,1
107,2,够气派,1
107,2,不够气派,1
107,2,够雷,1
107,2,不够雷,1
107,2,够时尚,1
107,2,不够时尚,1
107,2,够粉,1
107,2,不够粉,1
107,2,够长度,1
107,2,不够长度,1
107,2,够文艺,1
107,2,不够文艺,1
107,2,够兄弟,1
107,2,不够兄弟,1
107,2,够水准,1
107,2,不够水准,1
107,2,够理智,1
107,2,不够理智,1
107,2,够资金,1
107,2,够味道,1
107,2,不够味道,1
107,2,够勇气,1
107,2,不够勇气,1
107,2,够狗,1
107,2,不够狗,1
107,2,够力量,1
107,2,不够力量,1
107,0,莫名,1
107,2,够营养,1
107,2,不够营养,1
107,2,够性感,1
107,2,不够性感,1
107,2,够理性,1
107,2,不够理性,1
107,2,够屌,1
107,2,不够屌,1
107,2,够自然,1
107,2,不够自然,1
107,2,够强度,1
107,2,够实力,1
107,2,不够实力,1
107,2,够激情,1
107,2,不够激情,1
107,2,够水平,1
107,2,不够水平,1
107,2,够大气,1
107,2,不够大气,1
107,2,够水,1
107,2,不够水,1
107,5,樽*驻,6
107,2,有什么v+头,2
107,2,有啥v+头,2
108,0,凌晨,1
108,1,凌晨,1
108,2,凌晨,1
108,3,凌晨,1
108,4,凌晨,1
109,2,拿*来说,6
109,2,a透明,2
109,2,横竖d,2
109,2,如虎添翼,1
109,0,爱吃n,2
109,2,狐假虎威,1
110,0,曾经,1
110,1,曾经,1
110,2,曾经,1
110,4,曾经,1
110,5,曾经,1
110,0,边缘,1
110,0,把*v,6
111,0,这么^^那么,12
111,3,大小,1
111,2,拿*来说，,6
111,2,拿*来说,6
111,0,但是,1
112,5,作茧,1
